Date,SPY,FXE,EWJ,GLD,QQQ,SHV,DBA,USO,XBI,ILF,GAF,EPP,FEZ,Mkt-RF,SMB,HML,RF
2014-09-15,184.585068,127.58000200000001,45.549824,118.639999,94.85206600000001,108.639091,25.42,34.560001,50.646946,37.552681,67.170967,42.008415,37.098782,-0.28,-1.06,0.65,0.0
2014-09-16,185.976517,127.739998,45.627022,118.83000200000001,95.68001600000001,108.639091,25.469998999999998,35.25,50.92131,38.422943,68.18425,42.282749,37.19833,0.7,-0.39,-0.13,0.0
2014-09-17,186.22701999999998,126.889999,45.241009000000005,117.540001,95.824455,108.639091,25.52,35.009997999999996,51.576553000000004,37.964417,67.281517,41.41687,37.044472,0.17,0.08,-0.2,0.0
2014-09-18,187.219559,127.360001,45.511227000000005,117.779999,96.546524,108.639091,25.290001,34.619999,51.624962,37.683685,67.797363,41.605472999999996,37.361237,0.5,0.01,0.03,0.0
2014-09-19,187.051071,126.540001,45.588428,117.089996,96.486694,108.64896399999999,25.16,34.57,51.630943,37.225155,67.493378,41.313984000000005,37.18343,-0.18,-0.97,0.05,0.0
2014-09-22,185.60647600000001,126.690002,45.549824,116.849998,95.58918800000001,108.64896399999999,25.16,34.189999,50.65554,36.485893,66.010315,40.756737,37.074612,-0.97,-0.57,0.13,0.0
2014-09-23,184.543991,126.760002,45.472618,117.599998,95.328621,108.64896399999999,25.110001,34.439999,50.322788,36.158363,65.503677,40.842464,36.521384999999995,-0.62,-0.31,-0.05,0.0
2014-09-24,185.98860200000001,126.0,45.742836,117.050003,96.351578,108.64896399999999,25.459999,35.0,51.999569,36.401669,65.485245,41.125381,36.866015999999995,0.81,0.08,-0.92,0.0
2014-09-25,182.987579,125.650002,45.627022,117.389999,94.324951,108.658821,25.139999,34.830002,51.043735999999996,35.512676,64.296959,40.122318,36.149547999999996,-1.62,0.08,0.15,0.0
2014-09-26,184.441483,125.0,45.974441999999996,117.059998,95.328621,108.658821,25.32,35.16,51.758171000000004,36.149017,64.849648,40.199482,36.394424,0.85,-0.04,-0.27,0.0
2014-09-29,184.105988,125.099998,45.704227,117.029999,95.203148,108.658821,25.700001,35.52,52.123531,34.651768,64.241676,39.3936,35.950031,-0.22,0.17,-0.44,0.0
2014-09-30,183.621353,124.480003,45.434021,116.209999,95.338272,108.61943799999999,25.549999,34.41,50.88063,34.511402000000004,64.057457,39.496479,36.004448,-0.4,-1.01,0.14,0.0
2014-10-01,181.132935,124.379997,44.700592,116.769997,93.813469,108.639091,25.629998999999998,34.150002,50.215137,33.472691,63.52319,39.385028999999996,35.623546999999995,-1.39,-0.15,0.33,0.0
2014-10-02,181.160889,124.849998,43.851353,116.739998,93.813469,108.639091,25.82,34.369999,50.834961,33.83765,64.490402,39.547916,35.097534,0.15,1.01,-0.38,0.0
2014-10-03,183.155334,123.33000200000001,44.391777000000005,114.610001,94.739929,108.61943799999999,25.73,33.77,51.650517,34.230675,64.075882,39.582211,34.970566,1.08,-0.39,-0.41,0.0
2014-10-06,182.940979,124.650002,44.275974,116.029999,94.53726999999999,108.62925700000001,26.440001000000002,34.040001000000004,50.560944,35.774704,64.941765,39.925133,35.106606,-0.26,-0.78,0.39,0.0
2014-10-07,180.11702,124.82,44.005764,116.360001,93.19583100000001,108.639091,26.41,33.439999,49.347396999999994,35.915065999999996,64.269318,39.565067,34.299454,-1.56,-0.12,0.12,0.0
2014-10-08,183.267166,125.58000200000001,44.275974,117.470001,95.010139,108.639091,26.4,33.0,50.459804999999996,36.120934000000005,65.872147,40.28521,34.988701,1.7,0.02,-0.06,0.0
2014-10-09,179.63241599999998,125.059998,43.156528,117.639999,93.4757,108.64896399999999,26.469998999999998,32.110001000000004,48.939629,35.933784,64.343025,39.685089000000005,33.891335,-2.17,-0.42,-0.4,0.0
2014-10-10,177.58201599999998,124.309998,42.538897999999996,117.589996,91.140266,108.639091,26.440001000000002,32.18,47.75544,34.661125,62.362522,38.784912,33.365334000000004,-1.3,-0.17,0.55,0.0
2014-10-13,174.664902,125.089996,42.152885,118.519997,89.711967,108.64896399999999,26.440001000000002,31.99,47.445534,35.943138,63.24683,39.076401000000004,33.428822,-1.59,1.32,0.5,0.0
2014-10-14,174.93516499999998,124.760002,42.423096,118.589996,89.72161899999999,108.64896399999999,26.68,30.85,47.977268,35.952498999999996,63.532398,39.273579,33.564846,0.28,0.86,-0.12,0.0
2014-10-15,173.751526,126.18,42.191486,118.989998,89.142586,108.62925700000001,26.280001000000002,30.67,49.657303000000006,34.651768,62.090771,39.590786,33.093258,-0.53,1.81,-1.31,0.0
2014-10-16,173.602417,126.16999799999999,42.03709,119.220001,88.582863,108.62925700000001,26.4,31.1,51.08289,33.828293,62.076954,39.625076,32.594452000000004,0.23,1.08,0.17,0.0
2014-10-17,175.652802,125.730003,42.230087,118.989998,89.75057199999999,108.62925700000001,26.139999,31.25,50.916531,34.74535,62.594559,40.036587,33.33812,1.14,-1.56,-0.1,0.0
2014-10-20,177.358337,126.160004,43.079322999999995,119.800003,91.09201,108.64896399999999,25.870001000000002,31.139999,51.849503000000006,33.987365999999994,62.699291,40.302357,33.446957,0.94,0.2,-0.33,0.0
2014-10-21,180.871948,125.309998,43.002121,120.019997,93.48536700000001,108.64896399999999,25.98,31.299999,52.407340999999995,33.341685999999996,63.82716,40.568123,33.95483,1.98,-0.41,0.02,0.0
2014-10-22,179.5858,124.620003,43.040721999999995,119.339996,93.00282299999999,108.64896399999999,25.799999,30.549999,51.957165,33.079665999999996,64.020615,40.439526,33.446957,-0.85,-0.57,0.21,0.0
2014-10-23,181.67349199999998,124.650002,43.310936,118.519997,94.402153,108.64896399999999,25.92,31.059998999999998,53.927528,32.340412,63.983757,40.705292,34.081795,1.29,0.52,-0.46,0.0
2014-10-24,183.071457,124.809998,43.465343,118.349998,95.174225,108.64896399999999,25.709999,30.879998999999998,54.553875,33.201316999999996,63.983757,40.953915,34.245033,0.66,-0.46,-0.11,0.0
2014-10-27,182.819824,125.190002,43.542545000000004,118.059998,95.241776,108.64896399999999,25.719998999999998,30.639999,54.54735600000001,32.181324,63.983757,40.782452,33.918552000000005,-0.17,0.1,-0.26,0.0
2014-10-28,184.91679399999998,125.510002,43.774151,118.099998,96.679703,108.64896399999999,25.74,30.82,55.950104,33.304253,65.964256,41.434017,34.49897,1.37,1.58,-0.01,0.0
2014-10-29,184.637222,124.519997,44.005764,116.410004,96.322632,108.639091,25.879998999999998,31.23,55.333538,33.098380999999996,66.019524,40.9282,33.918552000000005,-0.18,-0.02,0.44,0.0
2014-10-30,185.820847,124.16999799999999,44.353172,115.190002,96.525299,108.62925700000001,25.719998999999998,30.76,56.556862,34.099663,66.13929,41.382568,34.090862,0.6,0.27,-0.48,0.0
2014-10-31,187.945801,123.489998,46.553463,112.660004,97.857086,108.639091,25.66,30.629998999999998,55.910956999999996,34.361675,66.507729,41.665485,34.707561,1.23,0.29,0.19,0.0
2014-11-03,188.04830900000002,123.089996,46.862274,112.150002,98.146599,108.62925700000001,25.620001000000002,29.76,55.956618999999996,33.790859000000005,66.710396,41.039646000000005,34.290382,-0.01,-0.26,-0.06,0.0
2014-11-04,187.395935,123.610001,45.627022,112.220001,97.818474,108.639091,25.49,29.299999,55.483601,33.949944,66.756462,41.202538,34.018307,-0.35,-0.04,-0.11,0.0
2014-11-05,188.579544,122.940002,45.39542,109.790001,97.828125,108.639091,25.35,29.950001,54.031925,33.744064,65.908989,40.851036,34.217819,0.48,-0.53,0.86,0.0
2014-11-06,189.33445700000001,121.949997,44.816395,109.879997,98.13694,108.62925700000001,25.299999,29.6,55.13129,32.864437,64.924812,40.722443,34.190624,0.49,0.09,-0.48,0.0
2014-11-07,189.511566,122.66999799999999,44.661983,112.970001,98.050087,108.62925700000001,25.389999,29.76,54.71371800000001,33.285538,64.840431,41.07394,33.945759,0.09,0.02,0.44,0.0
2014-11-10,190.108017,122.339996,45.009399,110.459999,98.39750699999999,108.639091,25.379998999999998,29.34,56.158878,32.920589,65.328651,41.185394,34.16341,0.33,0.19,-0.5,0.0
2014-11-11,190.294418,122.940002,45.279606,112.040001,98.706329,108.639091,25.639999,29.42,56.207813,32.836372,66.526077,41.313984000000005,34.390147999999996,0.1,0.02,-0.29,0.0
2014-11-12,190.089401,122.480003,45.048004,111.5,98.880043,108.639091,25.74,29.139999,56.657993000000005,32.808292,66.010315,41.193965999999996,33.800652,0.07,0.77,-0.28,0.0
2014-11-13,190.303741,122.949997,45.434021,111.66999799999999,99.304665,108.639091,25.9,28.290001,55.894645999999995,32.293613,66.259018,41.202538,33.963894,-0.03,-0.91,-0.33,0.0
2014-11-14,190.35034199999998,123.43,45.434021,114.470001,99.613487,108.639091,25.870001000000002,28.83,54.778965,32.14389,67.635246,41.614044,34.018307,0.06,-0.14,0.14,0.0
2014-11-17,190.471466,122.629997,44.700592,114.050003,99.314316,108.639091,25.780001000000002,28.68,54.92903100000001,31.975454,67.032791,41.065371999999996,34.190624,-0.05,-0.98,0.27,0.0
2014-11-18,191.57124299999998,123.470001,45.318214000000005,115.050003,100.057426,108.639091,25.639999,28.200001,55.907695999999994,32.47142,67.032791,40.953915,34.852669,0.51,0.05,-0.36,0.0
2014-11-19,191.263687,123.57,45.048004,113.68,99.60382800000001,108.639091,25.620001000000002,28.25,55.444466000000006,33.135811,67.318359,40.276634,34.861732,-0.21,-0.93,-0.06,0.0
2014-11-20,191.599182,123.559998,44.584785,114.860001,100.04776,108.639091,25.629998999999998,28.73,56.295894999999994,33.220039,67.318359,40.070885,34.598732,0.31,0.88,-0.02,0.0
2014-11-21,192.624405,122.08000200000001,44.932198,115.389999,100.240776,108.639091,25.690001000000002,29.1,56.77544,34.951214,68.718521,40.602421,35.151951000000004,0.48,-0.39,-0.09,0.0
2014-11-24,193.164948,122.550003,45.009399,115.110001,101.02248399999999,108.61943799999999,25.58,28.74,58.135788,34.193236999999996,68.064499,40.379513,35.614471,0.4,0.94,-0.57,0.0
2014-11-25,193.02516200000002,122.900002,45.125206,115.379997,101.17688000000001,108.61943799999999,25.75,28.030001000000002,57.969406000000006,34.240028,68.18425,40.216625,35.850269,-0.08,0.07,-0.04,0.0
2014-11-26,193.519119,123.220001,45.009399,115.160004,101.833122,108.639091,25.76,27.9,58.886086,34.436539,67.94474,40.636707,36.004448,0.3,0.09,-0.45,0.0
2014-11-28,193.109039,122.459999,44.854996,112.110001,102.306015,108.62925700000001,25.540001,25.58,58.657722,33.351044,66.111633,39.907993,35.931896,-0.35,-0.93,-1.02,0.0
2014-12-01,191.766983,122.860001,45.086605,116.58000200000001,101.147926,108.639091,25.85,26.32,56.990745999999994,32.265541,65.273384,39.179272,35.877483000000005,-0.9,-0.97,0.61,0.0
2014-12-02,193.0065,121.949997,45.472618,115.139999,101.553276,108.62925700000001,25.49,25.58,58.494625,31.769585,65.301018,39.47076,35.777725,0.65,0.42,0.05,0.0
2014-12-03,193.752121,121.269997,45.434021,116.33000200000001,101.736618,108.62925700000001,25.280001000000002,25.58,58.550076000000004,32.087749,65.319443,39.505054,35.650753,0.46,0.45,0.31,0.0
2014-12-04,193.53775,121.949997,45.318214000000005,115.879997,101.688377,108.62925700000001,25.35,25.34,58.103156999999996,31.544994,64.941765,39.496479,35.378677,-0.17,-0.31,0.09,0.0
2014-12-05,193.85463000000001,121.029999,45.356815000000005,114.43,101.698013,108.62925700000001,25.370001000000002,24.959999,59.137283,31.657295,64.241676,39.402172,35.813995,0.25,0.57,0.25,0.0
2014-12-08,192.559174,121.25,44.623385999999996,115.779999,100.974236,108.609558,25.27,23.91,59.489596999999996,30.805729,63.025742,39.01638,35.451225,-0.82,-0.59,0.26,0.0
2014-12-09,192.42871100000002,121.83000200000001,44.854996,118.190002,101.292686,108.609558,25.4,24.200001,61.20878199999999,30.702793,62.509903,38.750614,35.142883000000005,0.13,1.71,-0.28,0.0
2014-12-10,189.34375,122.550003,44.160168,117.959999,99.70034,108.609558,25.23,23.280001000000002,59.894115,29.776381,61.865093,38.381972999999995,34.698494000000004,-1.72,-0.62,-0.1,0.0
2014-12-11,190.303741,122.019997,44.275974,117.690002,100.173233,108.61943799999999,25.17,22.68,60.037647,29.505007,60.71365,38.381972999999995,34.625941999999995,0.49,-0.08,-0.2,0.0
2014-12-12,187.228165,122.629997,43.851353,117.410004,99.08270999999999,108.61943799999999,25.200001,21.93,59.936516000000005,28.662806,59.61747,37.970463,33.746235,-1.55,0.49,-0.58,0.0
2014-12-15,185.942001,122.449997,43.002121,114.389999,98.05972299999999,108.62925700000001,25.27,21.059998999999998,57.378944,27.895466,58.134399,37.550373,33.066047999999995,-0.68,-0.26,0.11,0.0
2014-12-16,184.450836,123.239998,43.040721999999995,114.949997,96.486694,108.62925700000001,25.08,21.299999,57.046204,27.642813,57.747509,37.404635999999996,33.401610999999995,-0.8,0.62,0.6,0.0
2014-12-17,188.066925,121.540001,43.762989000000005,114.269997,98.243095,108.62925700000001,25.059998999999998,21.34,59.766891,28.868678999999997,58.327843,37.617428000000004,33.918552000000005,2.15,0.85,-0.1,0.0
2014-12-18,192.717575,121.0,44.461948,115.150002,100.607483,108.609558,25.48,20.74,61.681805000000004,29.607943,62.666496,38.136711,34.680355,2.36,-0.88,-0.21,0.0
2014-12-19,193.537506,120.389999,44.694939,114.769997,101.05017099999999,108.61943799999999,25.440001000000002,21.959999,62.58035699999999,30.100040000000003,61.938889,38.523975,34.300728,0.43,-0.22,0.19,0.0
2014-12-22,194.42781100000002,120.400002,44.578445,112.550003,101.302017,108.589844,25.299999,20.92,62.113487,30.052732000000002,62.784267,38.876034000000004,34.520073,0.37,0.19,-0.04,0.0
2014-12-23,194.690201,119.839996,44.656113,112.739998,100.943619,108.599709,25.370001000000002,21.559998999999998,58.911156000000005,30.090582,62.370972,38.523975,34.620613,0.21,-0.26,1.05,0.0
2014-12-24,194.708939,120.029999,44.578445,112.769997,101.030807,108.609558,25.129998999999998,21.049999,60.042168000000004,30.137894,62.530666,38.638397,34.757709999999996,0.07,0.36,-0.17,0.0
2014-12-26,195.336807,119.910004,44.889103000000006,114.83000200000001,101.74760400000001,108.609558,25.209999,20.780001000000002,61.426334,30.033806,62.6152,38.867233,34.794261999999996,0.39,0.37,-0.32,0.0
2014-12-29,195.599213,119.66999799999999,44.423119,113.66999799999999,101.72823299999999,108.589844,25.23,20.299999,61.649902000000004,30.137894,63.563908,39.236893,34.520073,0.13,0.16,0.57,0.0
2014-12-30,194.549622,119.66999799999999,43.879482,115.199997,101.05017099999999,108.599709,25.08,20.290001,61.002201,30.185207000000002,63.441799,38.981651,33.980843,-0.48,0.06,0.35,0.0
2014-12-31,192.61911,119.139999,43.646491999999995,113.58000200000001,100.01371,108.61943799999999,24.889999,20.360001,61.304680000000005,30.100040000000003,62.934559,38.6824,33.688381,-0.93,0.5,-0.39,0.0
2015-01-02,192.516037,118.199997,43.724159,114.08000200000001,99.713432,108.599709,24.639999,19.889999,61.94580799999999,29.276812,62.417942,38.585583,33.660965000000004,-0.11,-0.59,0.09,0.0
2015-01-05,189.039246,117.540001,43.219349,115.800003,98.250755,108.599709,24.940001000000002,18.790001,62.139796999999994,28.444118,60.642616,38.233521,32.226051,-1.84,0.33,-0.63,0.0
2015-01-06,187.258698,117.160004,42.520382,117.120003,96.933388,108.609558,25.110001,18.049999,60.594513,28.907771999999998,61.488003,37.951881,31.860471999999998,-1.04,-0.78,-0.27,0.0
2015-01-07,189.592163,116.489998,43.141684999999995,116.43,98.182953,108.609558,24.99,18.370001000000002,63.017639,29.598534,62.727913,38.374352,32.235188,1.19,0.17,-0.65,0.0
2015-01-08,192.956482,116.08000200000001,43.685328999999996,115.940002,100.062149,108.609558,24.9,18.549999,64.414963,30.071657000000002,64.613136,38.796818,32.719592999999996,1.81,-0.12,-0.27,0.0
2015-01-09,191.410187,116.610001,43.219349,117.260002,99.403465,108.61943799999999,24.84,18.280001000000002,64.464279,30.005416999999998,63.836311,39.025658,32.226051,-0.85,0.02,-0.5,0.0
2015-01-12,189.910797,116.529999,43.064021999999994,118.559998,98.366989,108.639091,24.66,17.41,65.075813,29.390358000000003,63.094246,38.744011,32.390564000000005,-0.79,0.37,-0.37,0.0
2015-01-13,189.37661699999998,115.879997,43.413506,118.160004,98.337914,108.62925700000001,24.42,17.620001000000002,64.595795,29.541759000000003,64.334152,38.928841,32.54594,-0.19,0.28,0.03,0.0
2015-01-14,188.233292,116.059998,43.335838,117.970001,97.795502,108.62925700000001,24.360001,18.27,65.59859499999999,29.655309999999997,64.033577,38.585583,32.646477000000004,-0.6,0.29,-0.49,0.0
2015-01-15,186.50898700000002,114.400002,43.646491999999995,120.940002,96.526543,108.639091,24.24,17.450001,63.162304000000006,29.182185999999998,63.244541,38.832024,32.564223999999996,-1.08,-0.95,0.63,0.0
2015-01-16,188.95491,113.910004,44.034813,122.519997,97.65986600000001,108.639091,24.16,18.33,65.08239,29.93918,63.188183,39.131275,33.267967,1.36,0.47,-0.14,0.0
2015-01-20,189.35789499999998,113.730003,44.384289,124.199997,98.43480699999999,108.639091,23.98,17.48,65.80242199999999,29.589071,63.704807,38.6824,33.551285,0.11,-0.67,-0.55,0.0
2015-01-21,190.313797,114.089996,44.461948,124.230003,98.938499,108.62925700000001,23.84,17.77,63.90864200000001,30.374453000000003,65.179558,39.078465,33.880318,0.42,-0.95,0.55,0.0
2015-01-22,193.143921,111.83000200000001,44.656113,125.230003,100.769264,108.639091,23.73,17.41,64.599083,31.008440000000004,65.630417,39.210487,34.017406,1.58,0.46,0.41,0.0
2015-01-23,192.084946,110.33000200000001,44.500778000000004,124.230003,100.99205,108.639091,23.48,17.0,65.29280899999999,30.298758000000003,65.705566,38.972851,33.761497,-0.47,0.52,-0.82,0.0
2015-01-26,192.53476,110.879997,45.005592,122.989998,100.875824,108.62925700000001,23.52,16.870001000000002,67.140564,30.289291,65.85585,39.14888,34.392128,0.42,0.56,-0.05,0.0
2015-01-27,189.995132,112.029999,45.083252,124.400002,98.26044499999999,108.62925700000001,23.52,17.209999,67.291809,30.440687,65.85585,39.245693,34.282447999999995,-1.21,0.67,0.23,0.0
2015-01-28,187.558563,111.110001,45.005592,123.41999799999999,97.756737,108.61943799999999,23.4,16.559998999999998,65.490089,29.626921000000003,65.282875,38.955242,33.450752,-1.39,-0.08,-0.77,0.0
2015-01-29,189.292297,111.440002,45.393898,120.760002,98.696342,108.64896399999999,23.200001,16.68,66.417244,29.494448,65.555275,39.210487,34.364712,0.98,0.24,0.0,0.0
2015-01-30,186.911926,111.220001,44.617278999999996,123.449997,97.93111400000001,108.62925700000001,23.139999,17.82,65.641327,28.481964,64.944717,38.858437,33.715794,-1.3,-0.77,0.03,0.0
2015-02-02,189.226685,111.58000200000001,45.083252,122.41999799999999,98.783524,108.64896399999999,22.91,18.620001000000002,64.605652,28.955085999999998,66.381874,39.588951,34.319008000000004,1.25,-0.46,0.99,0.0
2015-02-03,191.96313500000002,113.029999,45.005592,121.050003,99.732803,108.658821,23.24,19.620001000000002,64.414963,29.749934999999997,68.044472,40.081837,35.159847,1.49,0.18,0.51,0.0
2015-02-04,191.232147,112.120003,45.238575,121.58000200000001,99.645615,108.639091,23.139999,18.280001000000002,63.106411,29.447134000000002,67.12394,39.923412,34.410408000000004,-0.35,-0.07,-0.2,0.0
2015-02-05,193.162628,113.059998,45.626896,121.790001,100.507736,108.639091,23.219998999999998,19.030001000000002,64.94100999999999,29.797242999999998,68.974297,40.363483,34.986198,1.1,0.48,-0.16,0.0
2015-02-06,192.628494,111.400002,45.238575,118.639999,99.897476,108.639091,23.4,19.469998999999998,64.1092,29.276812,67.330597,40.125842999999996,34.136219,-0.2,0.07,0.38,0.0
2015-02-09,191.76634199999998,111.449997,44.811436,119.16999799999999,99.57781999999999,108.639091,23.610001,19.77,63.786983,29.693157,67.330597,40.020226,33.843754,-0.46,-0.39,0.09,0.0
2015-02-10,193.80928,111.360001,45.393898,118.470001,101.127663,108.62925700000001,23.33,18.940001000000002,65.23362,28.945625,66.184624,40.117043,34.328152,1.04,-0.31,-0.69,0.0
2015-02-11,193.921722,111.150002,45.471565000000005,117.07,101.495758,108.639091,23.23,18.51,65.039635,28.349490999999997,65.273468,39.72097,34.108803,0.03,-0.11,-0.33,0.0
2015-02-12,195.786682,112.309998,45.782227,117.339996,102.677513,108.62925700000001,23.360001,19.18,66.427094,29.484983000000003,66.419441,39.852993,35.031890999999995,1.0,0.18,-0.09,0.0
2015-02-13,196.59256000000002,112.160004,46.325863,117.980003,103.558983,108.639091,23.57,19.620001000000002,66.874245,29.901333,66.879723,40.416286,35.187271,0.47,0.19,-0.29,0.0
2015-02-17,196.901855,112.379997,46.287025,116.010002,103.655861,108.64896399999999,23.559998999999998,19.790001,68.133476,29.977034000000003,66.626106,40.557117,35.260387,0.17,-0.02,0.0,0.0
2015-02-18,196.920593,112.16999799999999,47.102486,116.339996,103.80115500000001,108.658821,23.389999,19.26,69.01132199999999,29.854019,66.673073,40.724339,35.29694,0.03,0.28,-0.81,0.0
2015-02-19,196.779999,111.800003,47.451969,115.940002,104.314545,108.658821,23.35,19.1,69.603149,29.579607,67.170914,40.574715000000005,35.29694,-0.01,0.28,-0.35,0.0
2015-02-20,197.9608,111.940002,47.879112,115.279999,105.011971,108.64896399999999,23.15,18.65,70.14891800000001,29.674234000000002,67.339981,40.768349,35.836174,0.61,-0.41,-0.26,0.0
2015-02-23,197.932663,111.529999,47.607296000000005,115.43,105.118523,108.639091,22.98,18.110001,70.734154,29.551221999999996,67.095764,40.583519,35.589409,-0.08,0.04,-0.37,0.0
2015-02-24,198.494949,111.620003,47.840282,115.260002,105.196022,108.639091,23.030001000000002,18.040001,69.366425,30.20413,67.856613,40.891566999999995,36.000687,0.32,-0.05,0.69,0.0
2015-02-25,198.32626299999998,111.839996,47.723789000000004,115.699997,104.93447900000001,108.639091,22.83,18.65,71.138542,29.835096000000004,67.772072,40.988384,35.954987,0.02,0.22,-0.51,0.0
2015-02-26,198.091995,110.16999799999999,48.150936,116.07,105.467247,108.639091,22.959999,18.030001000000002,71.638306,29.89187,67.029999,40.653927,35.744778000000004,-0.08,0.64,-0.47,0.0
2015-02-27,197.417282,110.120003,47.956779,116.160004,105.00228899999999,108.64896399999999,23.07,18.1,70.56645999999999,30.081121000000003,66.513382,40.803554999999996,35.881873999999996,-0.36,-0.21,0.22,0.0
2015-03-02,198.663651,110.0,48.073273,115.68,105.95156899999999,108.639091,22.879998999999998,18.32,71.506783,29.437675,65.686783,40.882767,35.954987,0.62,0.24,-0.43,0.0
2015-03-03,197.84831200000002,109.940002,47.840282,115.470001,105.457558,108.62925700000001,22.709999,18.49,71.608711,29.361975,65.58345,40.900372,35.607693,-0.43,-0.31,0.3,0.0
2015-03-04,197.014297,108.980003,47.607296000000005,115.110001,105.050728,108.64896399999999,22.75,19.01,73.009315,28.794224,65.5271,40.680332,35.534569,-0.41,0.09,-0.4,0.0
2015-03-05,197.229858,108.510002,47.879112,115.0,105.23477199999999,108.62925700000001,22.6,18.709999,74.820915,28.472502000000002,65.959183,40.416286,35.635109,0.15,0.24,-0.43,0.0
2015-03-06,194.455902,106.75,47.801456,111.860001,104.043327,108.639091,22.59,18.24,73.883881,27.724968,64.813202,39.897003000000005,34.894806,-1.29,0.27,0.43,0.0
2015-03-09,195.261841,106.779999,47.64613,111.970001,104.343613,108.62925700000001,22.58,18.35,73.84114100000001,27.119371,64.53141,39.879402,35.041042,0.37,0.08,-0.02,0.0
2015-03-10,192.094345,105.260002,46.947163,111.41999799999999,102.406288,108.639091,22.450001,17.91,74.107452,26.788187,62.098564,39.025658,34.163639,-1.63,0.42,-0.47,0.0
2015-03-11,191.644501,103.66999799999999,47.374302,110.75,101.815414,108.62925700000001,22.41,17.77,74.472397,27.100446999999996,62.483688,38.99926,34.410408000000004,-0.04,0.56,0.52,0.0
2015-03-12,194.08106999999998,104.449997,48.422752,110.720001,102.483788,108.62925700000001,22.41,17.440001000000002,74.538139,27.176146000000003,62.699738,39.738579,34.675453000000005,1.28,0.38,0.5,0.0
2015-03-13,192.89086899999998,103.08000200000001,48.461586,110.879997,102.038208,108.639091,22.07,16.799999,75.10365300000001,26.532701,62.211292,39.11367,34.42868,-0.57,0.21,-0.03,0.0
2015-03-16,195.468018,104.010002,48.655743,110.809998,103.35556,108.639091,22.26,16.35,76.221512,26.740872999999997,61.901314,39.500938,35.031890999999995,1.23,-0.77,-0.41,0.0
2015-03-17,194.887009,104.190002,48.772240000000004,110.209999,103.52023299999999,108.62925700000001,22.08,15.96,76.648949,27.100446999999996,62.380367,39.280899,34.876521999999994,-0.2,0.54,-0.02,0.0
2015-03-18,197.229858,106.639999,49.54887,112.370003,104.53735400000001,108.61943799999999,22.35,16.76,76.152489,28.037228000000002,64.174469,40.205055,35.434032,1.08,-0.51,0.0,0.0
2015-03-19,196.3302,104.690002,48.966393,112.290001,104.692307,108.62925700000001,22.26,16.08,78.243538,27.176146000000003,62.709126,40.03783,34.903946000000005,-0.36,0.88,-1.1,0.0
2015-03-20,198.062973,106.32,49.743027000000005,113.57,105.370003,108.62925700000001,22.549999,16.43,77.12751800000001,27.980455,64.20829,40.812355,35.951159999999994,0.81,-0.14,0.54,0.0
2015-03-23,197.67704799999998,107.839996,49.976009000000005,114.290001,105.1661,108.639091,22.74,16.780001000000002,75.587349,28.330565999999997,64.822601,41.041195,36.115864,-0.19,0.21,0.24,0.0
2015-03-24,196.566269,107.440002,49.859512,114.57,104.787476,108.62925700000001,22.610001,16.790001,75.023384,28.35895,64.822601,41.094002,36.29887,-0.51,0.58,-0.29,0.0
2015-03-25,193.685822,107.879997,49.743027000000005,114.730003,102.389381,108.62925700000001,22.549999,17.360001,70.983315,27.980455,64.437477,40.812355,36.04266,-1.56,-0.98,1.03,0.0
2015-03-26,193.22460900000002,107.07,49.238213,115.480003,102.03987099999999,108.62925700000001,22.389999,18.209999,70.696365,27.450558,63.695412,40.662731,35.731552,-0.22,0.11,-0.06,0.0
2015-03-27,193.667007,107.160004,49.432365000000004,115.059998,102.447639,108.62925700000001,22.32,17.139999,72.361877,27.270771000000003,63.761169,40.513107,35.905407000000004,0.32,0.5,-0.69,0.0
2015-03-30,196.029694,106.32,49.626526,113.75,103.62240600000001,108.62925700000001,22.34,17.23,73.99769599999999,27.696581,64.212051,40.337074,36.033512,1.24,0.01,-0.04,0.0
2015-03-31,194.316483,105.709999,48.655743,113.660004,102.525307,108.639091,22.139999,16.84,74.370377,27.77228,64.418694,39.923412,35.521107,-0.75,0.42,0.37,0.0
2015-04-01,193.629333,105.800003,48.849899,115.599998,101.991318,108.639091,22.41,17.58,72.817009,28.623903000000002,65.235901,40.134644,35.832211,-0.38,0.34,0.42,0.0
2015-04-02,194.325928,106.989998,49.277039,115.279999,102.05928,108.62925700000001,22.74,17.559998999999998,72.625725,29.097025,66.024933,40.266666,36.207367,0.35,-0.09,0.31,0.0
2015-04-06,195.634369,107.589996,49.859512,116.690002,102.894249,108.639091,22.690001000000002,18.43,72.417969,29.560684000000002,67.339981,40.539516,36.591679,0.61,-0.27,-0.15,0.0
2015-04-07,195.116638,106.339996,50.092506,116.110001,102.719475,108.639091,22.629998999999998,19.059998999999998,72.770844,29.437675,67.029999,40.671532,36.362922999999995,-0.22,-0.19,-0.16,0.0
2015-04-08,195.775543,106.029999,50.170165999999995,115.470001,103.535027,108.64896399999999,22.51,18.07,74.874985,29.787783,67.029999,41.36684,36.262271999999996,0.37,0.53,-0.72,0.0
2015-04-09,196.641571,104.769997,50.170165999999995,114.66999799999999,104.185524,108.64896399999999,22.440001000000002,18.030001000000002,74.601242,29.598534,67.029999,41.85973,36.170776000000004,0.41,-0.69,-0.06,0.0
